FlyBase_FBgn	DB_Object_Symbol	DB_Object_Name	go_bin	embryo 10h 1	embryo 10h 2	embryo 10h 3	larvae 1st instar 1	larvae 2nd instar 1	larvae 3rd instar 1	pupae P1 1	pupae P1 2	pupae P1 3	pupae P2 1	pupae P2 2	pupae P2 3	pupae P3 1	pupae P3 2	pupae P3 3	pupae P4 1	pupae P4 2	pupae P4 3	pupae P5 1	pupae P5 2	pupae P5 3	pupae 24h 1	pupae 24h 2	pupae 24h 3	pupae 48h 1	pupae 48h 2	pupae 48h 3	adults 5d 1	adults 5d 2	adults 5d 3
FBgn0022959	yps	ypsilon schachtel	BP_function;CC_component	11.663941691356372	11.91877029490728	11.747189764702416	11.993586003214885	11.875118691195087	10.409851487699877	11.206332262652042	11.218788371413924	11.20795395978018	11.093790550733312	11.158430956545944	11.064545482989187	10.99815814992511	11.06330893393806	10.809950218074045	10.519343322083632	10.510238832071645	10.662057126927111	11.053155411239766	10.932945731924429	10.885893172992668	11.359728339740162	11.016241138623004	11.082204008920304	11.471401353448917	11.054088824059054	11.27940592621754	11.23162906663994	10.956659579366455	11.438549326530223
FBgn0022984	qkr58E-3	quaking related 58E-3	BP_function	9.42833193780261	9.39073772915494	9.591063780292997	8.398598693847823	8.035284801631539	7.826175314352967	8.827623148017475	8.778196747804024	8.717915899486773	8.969516254841587	8.80392253087695	8.89106066662978	8.700032206547425	8.873163052140084	8.851614199574994	9.086083431639675	8.62191692137154	8.940781824034119	8.771875077390112	8.677267814704454	8.571650089337085	8.535951148562555	8.789896642149786	8.811231435401416	8.481180011977848	8.092607062954645	8.769888320307322	8.472264855510796	8.721964980141896	8.522507656419892
FBgn0022985	qkr58E-2	quaking related 58E-2	BP_function	9.74831956786434	9.863341222871416	9.674995364479525	9.215408571257065	8.948393370935948	8.02220402985494	8.73012236118362	8.591603509770312	8.796486661458033	8.631170458608771	8.787762732524557	8.524318033468557	8.847945972456182	8.869599618326202	8.585306472793718	8.678239627007304	8.670945957265879	8.763539131948534	8.428975266308665	8.285390958911533	8.509756096199718	8.86332864167224	8.640816341605095	8.57953172899537	9.125550728020498	9.118147765719266	8.769888320307322	8.835758436902053	8.537794984053523	8.720467071160817
FBgn0022986	qkr58E-1	quaking related 58E-1	BP_function;CC_component	9.333949486312829	9.384762615624018	9.387164957707702	7.796077451078937	7.843285067156658	6.500902570950509	8.187460035242445	8.119716868714049	7.884928309782097	8.066920142406742	7.910391340663665	7.977035805733605	7.901007080437275	7.802963945707602	7.303620553462936	7.511654315614834	7.771240357030357	7.641391680702714	7.801261512345664	7.522803122734151	7.675463888345468	7.8662960308975265	7.469625236601046	7.317163585980725	7.000637107254751	6.53832331886316	7.020626041655557	7.040703571519684	7.0396000486055295	7.1916268415937585
FBgn0022987	qkr54B	quaking related 54B	BP_function	6.526381315925022	6.530181450445305	6.607817467546913	6.728807259179713	6.612084959571876	6.28735201119028	8.01228978495956	7.968454154335571	7.934281221876485	8.258996031457322	7.718267217571908	8.059444908764975	8.664989145459382	8.217122928984411	7.884642291567837	7.984571486066834	7.795124720257009	8.027123517769777	8.55628873054627	7.996503365974184	7.731018407828792	7.4771670688352	7.212188443930605	6.7645349135846855	8.609385499165489	7.500685051659317	8.479057721512815	7.409694728259823	6.967345382577882	7.493330450485173
FBgn0023167	SmD3	Small ribonucleoprotein particle protein SmD3	BP_function;CC_component	8.932253223812353	9.11707205551878	8.971499290705045	9.57645061733238	9.34040835017395	10.413017124065249	9.076334974582016	9.189702747061798	9.365671579179036	8.974491233336957	9.114870664495072	9.074387015931311	8.797079213233404	8.982769804453943	9.1352222418386	8.928196303777309	8.831907055261498	8.689653315879523	9.590591127628564	9.468510270374148	9.356210262311938	9.863020360549797	9.915890250636766	9.806955400781131	8.723549289555413	9.361159233958595	8.762656427071947	8.203192642142247	8.477604009644025	8.337063641222002
FBgn0023216	Parg	Poly(ADP-ribose) glycohydrolase	BP_function	7.214850041959704	7.0463582741020785	6.9905244407602725	6.990377445383495	7.072385474976769	6.72750981838123	6.659710798705886	6.715634522983289	6.876264257583042	6.60925550527831	6.683247683329531	6.828067650324806	6.782417828099095	6.7647653727844	6.576075199923632	6.31489597964981	6.392824979192694	6.175796998815239	6.96508109700164	6.705363692118421	6.620319398649362	6.671820641471087	6.540751873195771	6.744718538218913	6.635824864473749	6.62921717666559	6.850484723906311	6.8342556572737845	6.843301371490726	6.961169742058266
FBgn0023441	fus	fusilli	BP_function	10.591413897608938	10.762643298741224	10.560032087819067	9.042568675080023	8.91291514143495	8.475264750995956	9.913771604979155	9.732947114034433	9.752181331452965	10.066614519919698	10.113044889017104	10.016108915178656	10.319842582283451	10.191497816749466	9.830172652092044	9.599510336490487	9.835541441794524	10.111824808902478	9.671091697919156	9.325402142541742	9.678339224807075	9.536025289227243	9.030467957320102	9.123638832972608	9.688042483991875	9.59767563898561	9.103229829010605	10.009255861998088	9.183765518414177	10.008701197957825
FBgn0023506	Es2	Es2	BP_function;CC_component	7.426128475382172	7.450030613803771	7.575332878265829	6.798991193337711	7.053607797907127	6.88513324350806	7.235200100325922	7.402271667846545	7.122577036994088	7.339299796842589	7.361668454245671	7.347351633558039	7.38167961660944	7.407437028361393	7.1750717475553225	7.548570308169393	7.386347689573959	7.431389552434644	7.268842627058786	7.419970029070836	7.465557165214615	7.435232407330173	7.364986782872238	7.400676461323418	7.444790528523822	7.372741406289237	7.377558936606879	7.640652455874691	7.482737326190463	7.95866470758161
FBgn0024191	sip1	septin interacting protein 1	BP_function;CC_component	7.693586124409576	7.67585707080371	7.820533325982247	7.005195992396965	7.145072048734018	8.194575068500086	7.534606518212048	7.64350925851686	7.447535065760938	7.514900751097443	7.676526840845239	7.674453220565538	7.561382172173375	7.610350180082687	7.577661978865224	7.636866989988481	7.507364021228405	7.440068866767242	7.448137794716654	7.571551257358427	7.522768644375978	7.991598332219729	7.8862526966962925	8.160449007481708	7.346190002517774	7.643785485463253	7.405932958479368	7.702001023268063	7.376032580511963	7.7833265707239505
FBgn0024285	Srp54	Splicing regulatory protein 54	BP_function;CC_component	10.563753609923346	10.761721952411898	10.472075411658905	9.369711953497166	9.942520933915532	10.24909888920674	10.058805343596894	10.165443742383568	10.217825800487397	9.949066436399294	10.13745055309648	9.99391864904094	9.769096803313351	10.050851606113516	10.04939693118856	9.90678377808648	9.55862313568773	9.905356037288044	9.999912461659624	10.050708310413969	10.033375757761403	10.447666492094868	10.511439850396528	10.655177266912098	9.341465987052963	9.887199326399736	9.023829139365075	8.454631710820463	8.151153312398348	8.447516617386075
FBgn0024542	Neos	Neosin	BP_function;CC_component	8.076918603234471	7.789392478972787	8.070084345252209	7.260470962618267	7.296032356367231	7.57625826821453	7.235200100325922	7.5625230027372	7.638905871681769	7.845004854666677	7.738687330933411	7.843764485639896	7.707085062896638	7.832678816092566	7.813872079589035	7.9710909143508495	7.765206208062411	7.7145581468723	8.068562770801465	8.210809844476364	8.201280291587075	8.354226514565994	8.542699453404108	8.768740882180788	8.071737283751172	7.827139948973609	8.191562266360776	8.151535286474878	8.00928726755858	8.247206268963089
FBgn0024887	kin17	kin17	BP_function;CC_component	8.399522045098403	8.389520714154665	8.335869879826372	7.568303659573602	7.417857617187154	7.407193032496539	8.083683857183969	8.135014527164953	8.061821821795707	8.174865938058632	8.202071471303979	8.059444908764975	8.463490854508773	8.555883474241037	8.554175016443178	8.77423267113344	8.410990969290484	8.371723990817081	8.178361838692767	8.32363631647249	8.26100844047861	8.39825073160348	8.533148007900436	8.450971946027664	8.115660867320946	8.12940457649787	8.401956107199451	7.73757978274825	8.244518516017942	7.911487631322407
FBgn0024987	ssx	sister-of-Sex-lethal	BP_function	9.929634859730006	10.12647797744423	10.004904969093923	8.749855475613188	8.630326428686194	8.64671911675176	9.453720805385894	9.043765795351987	9.2539844226101	9.16276467731094	9.357379921703298	9.11610467659685	9.26296572396234	9.153612096681714	8.929440481914243	8.653205516225588	9.173087978206889	9.342911697250004	9.296074115609992	8.999691061841464	9.497357364590872	9.565223220295248	8.816371057370665	9.267824604294374	9.14944851696512	8.922928302319452	8.483466722966432	8.935643710666671	8.023420689926372	8.965205530065514
FBgn0024998	CG2685		BP_function;CC_component	8.525175799526263	8.497747919401016	8.560024596982087	7.947702543145304	8.05407291781422	8.546319863013133	7.842917862725682	7.849687052424167	7.9761094137308515	7.872029260962649	8.019927279820902	7.86358178639697	7.832924921829987	7.861787414624046	7.969919979706609	7.964302656587954	7.612139466711484	7.824327368481956	8.015726904760632	8.174631197482423	7.97523363844697	8.60953501341062	8.406321635450597	8.509534342840785	7.943494817683522	8.165280220308894	7.496602492155	7.357082866545973	7.0812216595380715	7.457124813636392
FBgn0025571	SF1	Splicing factor 1	BP_function;CC_component	10.757341992444651	10.556558311192717	10.576415896638496	9.733367612721258	9.578847972721588	9.574930812437566	9.421630353055829	9.3873344843069	9.418427683920015	9.435840882987367	9.264749089178483	9.544500238580198	9.212938547251792	9.132961550417903	8.941511200106808	9.10772748049017	9.48385959156982	9.260324155394333	9.223627951984366	9.207894855825518	9.273903776513489	9.798924888682684	9.679929307785912	9.607310089252604	8.709317944990156	8.97090425259919	8.939792216995391	8.897039395931225	8.834154621838694	9.220027307392192
FBgn0026713	Prp16	pre-mRNA processing factor 16	BP_function;CC_component	9.061264627192722	9.363044681335785	9.125902069392737	8.701439266912946	8.75010208693566	10.354944527508728	8.82384740319026	8.617202149117427	8.68954865049577	8.608931369673645	8.717836298692678	8.650935059957181	8.417878670873355	8.769891011487081	8.498017074235264	8.184591849792367	8.686924298692317	8.732337431300328	8.400454694443708	8.61701564117754	8.976665348743966	9.12331523282026	8.696054244466257	8.787780692308962	8.009053002323203	8.528495182158991	7.539850240518603	7.702001023268063	6.967345382577882	7.661673477971652
FBgn0027548	nito	spenito	BP_function;CC_component	9.968426175714274	10.297720240136666	9.933100164929662	8.632674582126263	8.533453778331534	8.374701188175981	9.62391336589064	9.36379347628274	9.398869807317688	9.226689338733918	9.43822020403417	9.24201758409317	9.248848656275552	9.2333747921144	8.806119540293025	8.43548817776733	8.840501053851957	9.170128813283249	9.230576686916988	8.95174118962768	9.31865198146348	9.585948709314792	9.190752710001362	9.291345770425112	8.244834804253273	8.347990390576872	7.606416864059176	7.743424116622983	7.248524083033988	7.747909050904226
FBgn0027587	Prp4k	Pre-mRNA processing factor 4 kinase	BP_function;CC_component	9.126087529143392	9.339759388868153	9.255192989051736	8.52039920103799	8.348314373662069	7.529975781640278	8.26761664020775	8.067510977360179	7.853193471838037	8.112890408922926	7.997554224001011	8.09893526693094	8.103541671182644	8.056757020210087	7.800618935420146	7.602204067723135	8.039436100391736	8.204704528170021	8.206901891002037	7.9543947639479	7.928564860663129	8.05265862134668	7.814225062613472	7.917749067509395	7.829271599840797	7.773791504155054	7.581818615538175	7.653135644973387	7.543102929291086	7.900788851847247
FBgn0027616	Ythdc1	YTH domain containing 1	BP_function	10.74994035921956	10.602567355578206	10.61884085928476	9.318148424317416	8.70930585767208	9.400835083273469	9.626081031345798	9.557330573287691	9.483831555550704	9.531721484379762	9.222121374618249	9.505284614468842	9.288493078564317	9.268957587749613	9.148296439215772	9.393500191636765	9.418449925370904	9.383610499164254	9.854630216833094	9.85460404927288	9.730438863321446	10.032851774729272	9.784094681654702	9.784644214992609	8.816094687614429	8.967529930447515	8.900807338515794	8.819333371047618	8.387769004191545	9.124814266785034
FBgn0027617	Ppil4	Peptidyl-prolyl cis/trans isomerase-like 4	BP_function;CC_component	7.579158802913095	7.504399628788902	7.692437916385234	7.272701993269974	7.053607797907127	6.28735201119028	6.884092021502058	6.945212396062872	6.850357332931438	6.805339277959922	6.7667448536365615	6.63758813218378	6.306820640855373	6.447822594367123	6.683527156247706	6.31489597964981	6.408950573610643	6.467581293013451	7.115062212193176	7.402080764730866	7.174876309302865	7.309183338899398	7.267572951168893	7.163478397557566	6.3237578068707885	6.042456309138163	6.467361259078552	6.34396376478348	6.266165636090167	6.5078042106330685
FBgn0027784	Prp18	Prp18	BP_function;CC_component	8.148206153465805	7.846438779069933	8.265237740864178	7.663831090233101	7.832427923609724	7.529975781640278	7.32433046310794	7.5625230027372	7.489589194261579	7.422496764791898	7.447179493173552	7.605383375779053	7.38167961660944	7.407437028361393	8.010723625070423	7.880223921032463	7.386347689573959	7.378164560489699	7.415694834296583	7.70122566752922	7.611080721595519	7.740416146563468	7.96909535794981	8.042253291583261	7.495810381305038	7.481738430456182	7.496602492155	7.270228736346126	7.3870726837717875	6.992145203331339
FBgn0028382	cyp33	cyclophilin-33	BP_function;CC_component	8.039897766982287	8.00192595842523	8.063431616448824	7.885811314963974	8.37093610614301	9.14297881947722	7.515872889873082	7.996665127584087	7.872318904956945	7.817458768480577	7.683569129243348	7.977035805733605	7.591742203095041	7.764927869926967	8.168367659781772	8.20773872449431	7.7832325571190415	7.7145581468723	8.211603792032125	8.462897905667619	8.244195669574987	8.097916598208265	8.765645772191323	8.792501524865237	7.931245223415105	8.086381133119824	8.354589199807366	7.341683816591205	7.53321875381085	7.442379350638777
FBgn0028474	CG4119		BP_function;CC_component	9.640337830519725	9.783865913859495	9.672819464503547	8.9922579086229	8.54675372770797	8.856858677513005	8.835145039070076	8.893364679793233	8.929748573906846	8.777897603849347	8.990540167817997	8.94454186634255	8.672066421240869	8.637818819320746	8.460720475452943	8.640523061387885	8.58486866197209	8.885143572214476	8.905314698737579	8.863781513107572	8.999341931828486	9.220353772179582	9.139281626473634	9.10099499471532	8.408111250173345	8.58248042572721	8.10252281974897	7.94437573718553	7.186514943664428	7.794939514478011
FBgn0028554	x16	x16 splicing factor	BP_function;CC_component	10.912780328121553	10.838008085247791	10.840453245397214	9.91397341708613	9.109275018672854	9.031961289922778	9.781959269224124	9.777348976014606	9.784352332796738	9.652967214516842	9.703862418839456	9.544500238580198	9.386306155578795	9.486834104626125	9.485577673586397	9.362979646069228	8.888253944572234	9.09857049647828	10.151535330865098	10.09824182064506	9.779266902774252	10.052454064513949	10.126028541802638	10.060601271388622	8.955212674376329	9.065469738277317	8.780668435628511	7.543360358777958	7.513241349624055	7.514617970387675
FBgn0028577	hfp	half pint	BP_function;CC_component	10.465670256358948	10.509033119692765	10.402890872403376	9.614938508227931	8.755836783318731	9.088539747230683	9.668763513799794	9.64869736662985	9.520488860604548	9.52156645412746	9.396238547277209	9.462818649263308	9.668434823204064	9.537079930311446	9.17153498438143	9.38845811939962	9.982403646085398	9.511525558489463	9.47639604385385	9.416496039324944	9.706155770729378	9.97360356504502	9.376454777141198	9.4173227045888	8.940064464644763	8.855149298691208	8.847128151703485	9.303408004732445	8.70894159831292	9.5515915541483
FBgn0028897	CG4935		BP_function;CC_component	6.244781413657482	5.969411184001754	6.205518887554199	5.910288609642221	5.659344947200654	6.88513324350806	6.107257567560781	6.295916721600151	6.272843019536002	6.441055615895561	6.266239760467475	6.216343934044385	6.380840032490676	6.427828861177769	6.476659181415369	6.421768624159727	6.772070277600105	6.467581293013451	6.690757035518109	6.9494240918078	7.062899100757712	6.755096850939149	6.926727923077574	7.362744750969004	6.92748517537124	6.593587795857648	7.1832464322067295	7.495569645095585	7.778570492665902	7.609942922938481
FBgn0028919	CG16865		BP_function;CC_component	7.56875907840616	7.607257719263955	7.683764338701644	7.272701993269974	7.6213685070421775	8.280528675186963	6.8541907130199125	7.4522788534390285	7.421689623050577	7.275556265698837	7.222826164828108	7.27970902867249	7.175737310812016	7.315243801391051	7.697085939298507	7.798544780942104	7.028670724431507	7.41386954567174	7.556171245771496	7.813343926071883	7.515742218762123	7.9177430714679	8.20432010036253	8.23531157851631	7.528830899830565	7.6607006108728415	7.803468563181848	7.387386197215289	7.330988378237319	7.1095915179368046
FBgn0029079	icln	icln	CC_component	6.875038639507657	6.97696383633361	7.201379605612061	8.184412599878547	8.806445412981812	9.41985204056874	7.789480584318874	8.160153034022493	8.072871752503914	7.95522298749044	8.111292860522452	8.271708537430184	7.337446590750634	7.677492726409382	8.178625746600904	8.19041371428331	7.771240357030357	7.663739367095719	8.599922978097744	8.810994272798359	8.513265508575339	8.820881354956514	9.07279152462506	9.15145191850116	7.782259573564263	7.996248366234287	8.073523058939715	6.391083351444621	7.0396000486055295	6.401973661770554
FBgn0029094	asf1	anti-silencing factor 1	BP_function	8.648099453365175	8.431938791076496	8.671174327564945	9.144798750267782	9.30957454823288	8.49934245222702	8.102552339772647	8.31584833279256	8.387811979992131	8.13978037329918	8.346081471760852	8.371717890346698	8.17016398270261	8.211492780051364	8.267786964248636	8.354907111254445	7.998944633669073	8.088797088317968	9.193123257962414	9.334775120098106	8.966471047658228	8.180154355226676	8.704585240114307	8.651485388408089	7.733644179536033	7.519381763469305	8.01979497488381	7.262060906970945	7.398027210837257	7.09069013629394
FBgn0029133	REG	Proteasome regulator gamma	BP_function;CC_component	10.727504808268169	10.561861134186932	10.632896173293314	11.248145597447722	11.58308977582995	9.915787421094157	9.664551693759249	9.812543652199748	9.921609452698636	9.566710963906669	9.782542289198522	9.608227203378458	9.295377285965266	9.479844632300711	9.844694598626411	9.686282595642972	8.999854413523025	9.396925240755142	10.006671233236236	10.211913309352608	9.766113339184898	9.837988898326966	10.547398070731449	10.42710846352266	9.860343392022711	10.122140719090234	10.12665902556811	9.571834205041284	9.950758346750543	9.64389499516893
FBgn0029751	CG17764		BP_function;CC_component	4.585161360096975	4.66613794147512	4.633258030482344	4.087379039712932	4.087379039712932	4.930710619023788	5.548333937918382	5.465983261916831	5.0080983075211645	5.454114843324519	5.263182214121794	5.547891178444853	5.394876637498611	5.063700156807568	4.94170252463277	5.659897926635854	6.486779394693142	5.570329173500672	5.19768150551904	5.242452034398713	5.469437970029434	5.437760714403324	4.969013961966514	5.211250659781835	5.186669413419412	5.070046144565495	5.927178350147761	7.349404338690228	8.023420689926372	8.259796146541017
FBgn0029880	CG14443		BP_function	4.787943329198889	4.9391595858825506	4.753990951343717	4.769247943849541	4.870780771177857	5.1132625661463775	4.927502735383029	4.854727244956316	5.12657183972142	4.7327993426769615	4.858331527746954	4.798431347999709	4.68798108882677	4.91688341944944	4.8691125729542915	4.922870510582564	5.067750024669398	5.826755830798096	4.916328676245518	5.079296794934522	5.399543001067238	4.864794718925411	5.2009656708797545	5.280060217417457	5.186669413419412	5.539800070262104	5.213638058500249	5.60669311216548	4.953562680877884	5.3621983718553246
FBgn0029887	CG3198		BP_function;CC_component	8.928218630410676	9.052180511844362	8.939251979520932	8.473960588546452	7.906748769072512	7.57625826821453	8.322246344614392	8.22352084344114	8.184021239479343	8.209112810058427	8.100841791140542	8.158871324408713	8.071715259538225	8.15394014321316	7.646067499003936	7.728051501837547	8.252352128964619	7.824327368481956	8.104420445110533	8.088336252200426	8.102082425469442	8.350496132935858	8.113101472840997	7.926395375461095	7.775415229460198	7.433232556685862	8.3641884756135	8.207414525397036	8.446535356626555	8.395254485192206
FBgn0029941	ZC3H18	Zinc finger CCCH-type containing 18	BP_function;CC_component	10.936547948497983	10.9814290870477	11.082523527420571	10.046572453115507	9.617116284627404	9.856554035844416	10.371960901696507	10.22126448317038	10.291530837343128	10.010853602679443	10.07497908980854	10.032167447411936	9.911760789964426	9.866696821969825	9.594627636416517	9.958716450935636	10.211442485441504	10.273283267302158	9.914798445476285	9.83327760800571	10.223915721114563	10.541218556445768	10.235890703517862	10.322605449408847	9.415583044357849	9.58452818888512	8.904096719490203	9.16951545612372	8.065002000870038	9.232826188087236
FBgn0029979	mahe	maheshvara	BP_function	10.024251910265248	10.275297560812282	9.93944863328353	8.594609154390035	7.6213685070421775	7.244220450649619	9.409095041632982	8.698239608103933	8.534671054361288	8.794877399791833	8.885146634493516	8.706653719670516	9.220192548502531	8.866027337693493	7.760103930584661	8.04370919446144	9.34591357062801	8.973753556773458	8.81876963715304	8.40167281534089	9.058122463653005	8.545765457487372	7.6404647554824034	7.900297843056527	8.723549289555413	7.565072957896367	8.41586663727616	8.862723595198318	8.274336034049087	9.147525170293626
FBgn0030085	CG6999		BP_function	5.213835795380625	5.077035765656522	5.128075324979114	5.1846221043706535	4.087379039712932	6.166011669424526	6.053284123872017	6.387505153098748	6.05492428330621	6.541703085076265	6.285684731397036	6.505593301913339	6.549674455936411	5.916616510738503	6.850111825960493	6.8115243521467	7.0081476594566965	6.721508956117643	6.63441036799729	7.033819578270579	7.101228780556692	6.822663204488056	6.70142116306455	7.497119752286534	7.250154228482257	6.8704037401257505	7.522709079925358	7.516248900001341	7.786893215192183	7.753873435342515
FBgn0030365	Tango4	Transport and Golgi organization 4	BP_function;CC_component	9.361125382256922	9.074632737124826	9.265340746081982	8.560454213474	9.122643824127096	10.006611608503349	7.937143718759765	8.50020413322818	8.342936866473543	8.391580278758955	8.354894120501394	8.3249627721789	7.94270086769646	8.118264980011771	8.522354062835037	8.385657582312653	7.818615590294247	8.032841351784729	8.284809548862727	8.445669799923788	8.456059184177384	8.664604337493767	8.81111500907843	8.863760142912804	8.04358440914311	8.608731051342371	8.164327307577416	7.262060906970945	7.224047697828527	6.971571728912689
FBgn0030468	CG1622		BP_function;CC_component	9.48432822646233	9.444576464808012	9.505613450151465	8.924876173845862	8.598755595329651	9.06456355737488	7.827853239795098	7.922125449584038	7.946357573445032	7.934874338787353	7.836616909783224	8.0479588743911	7.545955162255322	7.53987707233324	7.577661978865224	7.929869151431493	7.930597690144087	7.7145581468723	8.400454694443708	8.432611696270945	8.407840199433	8.269830230837767	8.196263364291095	8.309759342188329	7.260057804386665	7.330925519828205	7.470006000738276	7.087861997239327	6.952433145578278	7.44977128044014
FBgn0030474	CG15747		BP_function;CC_component	8.091462899498962	8.078220339640717	8.144447893100558	7.486966428848489	7.358258434781888	7.664530818671585	7.291563847638801	7.296613080531804	7.43035732763502	7.400288051468202	7.387869192954195	7.347351633558039	7.195755630572843	7.1704324266761805	7.185388401620017	7.17546239675376	7.028670724431507	7.031395024868683	7.407466494342126	7.383962244054312	7.210298922068926	7.576876990033108	7.664113551626045	7.531657901057962	7.230135462799121	7.393194062794737	7.424537485405349	6.941313599250664	7.1348572127387575	6.829851717764138
FBgn0030479	Rbp1-like	Rbp1-like	BP_function;CC_component	10.7425005491114	10.646155850827377	10.73128837490804	9.151362804935491	8.196110605869393	7.432616152095269	9.320834107558074	9.335467114310566	9.356687990064607	9.48370687191372	9.616988548566212	9.554645207439522	9.594098682434767	9.66992677767216	9.622990314609105	9.564178395181514	9.458050908264354	9.392500650645104	9.876935332448172	9.66704611690377	9.559679209886724	9.516226103153896	9.590813392432992	9.523268905332126	9.384603827363655	9.281908714574303	9.502916284773775	8.44394694482943	8.562148809030727	8.593777402435853
FBgn0030625	CG5877		BP_function;CC_component	7.599732536784818	7.6837143101801075	7.442547374316467	6.535741413942206	6.55898073935547	6.59613025138789	7.71769417375674	7.83724838722248	7.853193471838037	7.91423170448606	7.655188386620789	7.86358178639697	8.077069045929857	8.018541967887659	7.833523726615386	7.929869151431493	7.8244283499544816	7.8440004637562	7.7823737562647	7.693916402916124	7.964993694658152	7.645788950070242	7.698865612662418	7.895901515002038	8.254682774923948	7.403310461916206	7.918990723416825	8.631363505009157	8.502990797914947	8.814349712170479
FBgn0030631	Prp5	pre-mRNA processing factor 5	BP_function;CC_component	8.674848007236049	8.880977011855672	8.697133100298068	7.924806408338944	8.126852049025887	8.920596253456502	8.385169191222117	8.170086199692266	8.37894851434366	8.099253663243577	8.350494561689867	8.185307397373949	7.983212549140545	8.148055650697096	7.807260902331325	7.363961117904864	8.019333644266666	8.283476443449239	8.163875766678833	7.960486754658044	8.534143822493734	8.646481300545364	8.461093342189708	8.46879276349533	7.747704363651342	8.098806032882605	7.309048157318721	7.050263508899321	6.215424042135853	6.863867517634351
FBgn0030655	CG9213		BP_function	7.9348735553795295	7.782098532633318	7.89371047910707	7.104738971444086	7.0152771655831065	6.921879970090296	7.127673619332647	7.484661731737852	7.111783319852279	7.415132542855583	7.370456137948867	7.187674170360811	7.254154218280121	7.3974854712357345	7.481004708234117	7.363961117904864	6.966171361027022	7.121028788549596	7.456133650839697	7.5145130599565455	7.303346692910377	7.932822632469915	7.855827720657167	7.672313622158038	7.157734923827572	7.423328686561103	7.161139580772848	6.5371127474501804	6.135384416575906	6.448358259108588
FBgn0030915	CG6179		BP_function;CC_component	8.158599692578482	8.06628332295325	8.169434140663085	6.798991193337711	7.145072048734018	6.398410188820038	7.0111996152745855	7.259558192408164	7.133288195592989	7.191591250307885	6.9557075561501485	7.187674170360811	6.641671775375113	6.899367824652842	7.078636899304418	7.089841537180345	7.038820081756742	7.121028788549596	7.174721076384377	7.4110536836472285	7.219016742996239	7.3624549047028625	7.652338306604989	7.576438462720161	7.189221888542692	7.232043224494531	7.396538095014256	6.910056061617301	7.272581965096414	6.806699584377309
FBgn0030969	Usp39	Ubiquitin specific protease 39	BP_function;CC_component	8.525175799526263	8.641173589773139	8.66241619316852	8.259419009822071	8.685463315013994	8.83811706188194	8.157710311052943	8.109426878363758	8.291897028656281	8.094679063706401	8.221486581706182	8.31542609083648	8.011462368472086	8.200165693099493	8.396322426193649	8.106672407793752	7.492790574244009	7.78414797472394	8.607068262093511	8.585915171186747	8.388854464615783	8.545765457487372	8.924966613634147	9.012760228446345	7.9616745516606064	8.092607062954645	7.831503502054518	7.294451799025023	7.121639759384028	7.100172746457498
FBgn0030974	Flacc	Fl(2)d-associated complex component	BP_function	10.016679113751152	10.10629376262374	10.01438617550727	8.68794693352059	8.035284801631539	8.678685347371344	9.2938115216954	9.086245551859838	9.082015316425748	9.020915231035003	9.067489908761509	8.887851951159027	9.035137970005255	9.124019852592918	8.656648223099733	8.570925890825459	9.292665162483017	9.15974934569843	8.834067492046968	8.844212559634807	9.184411363504664	9.465504330881911	9.014555993792932	9.050676482370452	8.126434396692694	8.621678724942843	8.401956107199451	8.389296759469431	8.016371435854124	8.195711040122475
FBgn0031022	CG12204		BP_function	6.481487763964011	6.674511035869592	6.588900269824344	5.910288609642221	6.221981372300883	8.294366345631666	5.810541172810087	6.314749941517591	6.493972205788193	6.426039968046126	6.246501459392098	6.17247771212016	5.934385423756696	6.506072666383185	6.576075199923632	6.380047355835818	6.182167457224055	6.280416268633091	6.704487662495901	7.033819578270579	7.023487839612281	7.442308344806313	7.664113551626045	7.449719244988519	6.3996669712394505	6.7470599308586054	6.29003436203455	5.865711761152782	5.958462357467635	5.933805914474463
FBgn0031062	CG14230		BP_function	8.625837908715903	8.515383782939166	8.703550219699258	9.27372258468162	8.86597609574779	7.59884574498246	6.869222179343948	7.250140072589443	7.133288195592989	7.0553988252739845	6.858149614948794	7.019440108659434	6.501217431285193	6.650125657801327	6.783137220878802	6.915401287534213	6.670309867149829	6.923150353737798	7.250515558421341	7.209487281763824	7.003356550102665	7.49767783190762	7.267572951168893	7.449719244988519	7.047353212687701	7.150021097965658	6.944680575772815	6.765796640353122	6.555595490024542	6.61936406187571
FBgn0031114	cactin	cactin	BP_function;CC_component	7.8431958372562685	8.029862934780637	8.112589359450347	7.578150657510974	7.671048466621066	9.569264829258762	7.937143718759765	7.9798054297883745	8.067357451686298	7.960265198708354	7.928254424716853	7.921434793181596	7.96599079997924	8.205840427086944	8.258149636141656	7.908803563241918	7.806918520631125	8.269032600739793	8.037095961204797	8.169387435595803	8.179330885433059	8.568408118263779	8.402828017283523	8.554723710462278	7.802597641090648	8.278766258021141	7.020626041655557	7.194952717196264	6.555595490024542	6.992145203331339
